ticker,date,sector,total_revenue,net_income,cash_to_assets,debt_to_assets,ocf_to_debt,volatility_6m,robust_lev_vol_interaction,robust_debt_cash_interaction,interest_rate,inflation_yoy,stock_12m_return,spy_12m_return,alpha,risk_label
ZBH,2020-02-21,Health Care,2125700000.0,1131500000.0,0.025078433521249093,0.27279848368623344,0.0,,-3.0,1.4294294205972284,1.58,2.3413166797595197,0.04687908069998962,0.18266847402911754,-0.13578939332912793,0
ABT,2020-02-21,Health Care,8314000000.0,3687000000.0,0.056859192481623876,0.24838334290806782,0.0,,-3.0,-0.16180405833769357,1.58,2.3413166797595197,0.12777159444144526,0.18266847402911754,-0.05489687958767228,0
DHR,2020-02-21,Health Care,4868400000.0,3008200000.0,0.32074398855699593,0.3500086982294271,0.0,,-3.0,-0.962907405095419,1.58,2.3413166797595197,0.01016888411088513,0.18266847402911754,-0.17249958991823242,0
DVA,2020-02-21,Health Care,2898584000.0,1021294000.0,0.06367898506613622,0.46082516520622196,0.0,,-3.0,0.5393540365982972,1.58,2.3413166797595197,-0.1418025751072961,0.18266847402911754,-0.32447104913641367,1
ABBV,2020-02-21,Health Care,33266000000.0,2801000000.0,0.4480053862986029,0.7066711552488357,0.0,,-3.0,-0.8440719937624126,1.58,2.3413166797595197,0.02748106953391451,0.18266847402911754,-0.15518740449520302,0
IEX,2020-02-21,Industrials,2494573000.0,96850000.0,0.16586145668804106,0.22267215394586976,0.0,,-3.0,-0.5662610976750827,1.58,2.3413166797595197,0.012678061431521427,0.18266847402911754,-0.16999041259759612,0
BLDR,2020-02-21,Industrials,1763573000.0,221809000.0,0.004337911487648831,0.39310722605701204,0.0,,-3.0,1.488896062614061,1.58,2.3413166797595197,0.03891539040923937,0.18266847402911754,-0.14375308361987815,0
SWK,2020-02-21,Industrials,3714200000.0,958000000.0,0.014453841896235302,0.17059611780585146,0.0,,-3.0,-0.32546969130566406,1.58,2.3413166797595197,0.024564511366439504,0.18266847402911754,-0.15810396266267804,0
EXPD,2020-02-21,Industrials,2044941000.0,137748000.0,0.33329622490847494,0.0,,,-3.0,-0.5971652736333145,1.58,2.3413166797595197,0.009533095006579248,0.18266847402911754,-0.17313537902253828,0
FSLR,2020-02-21,Information Technology,3063117000.0,-114933000.0,0.17998895377389884,0.060431851291345345,0.0,,-3.0,-3.0,1.58,2.3413166797595197,-0.14450809956538913,0.18266847402911754,-0.3271765735945067,1
SHW,2020-02-21,Materials,17900800000.0,248600000.0,0.007894146231984466,0.4027771001453928,0.0,,-3.0,-0.7071067811865474,1.58,2.3413166797595197,-0.020512253445448384,0.18266847402911754,-0.20318072747456592,0
MLM,2020-02-21,Materials,4739100000.0,612000000.0,0.002072722965770461,0.24019898140471396,0.0,,-3.0,0.7071067811865475,1.58,2.3413166797595197,0.1810655147586584,0.18266847402911754,-0.0016029592704591422,0
EQIX,2020-02-21,Real Estate,1417135000.0,507245000.0,0.07801080840195422,0.4340008382843503,0.0,,-3.0,-0.728745178095115,1.58,2.3413166797595197,-0.036415617419441715,0.18266847402911754,-0.21908409144855925,0
AVB,2020-02-21,Real Estate,4960000.0,167671000.0,0.0020755658253304174,0.38467399098511895,0.0,,-3.0,1.1400644409142247,1.58,2.3413166797595197,0.14634773662558306,0.18266847402911754,-0.036320737403534475,0
SPG,2020-02-21,Real Estate,1488615000.0,590416000.0,0.02143253490131639,0.7736781589689683,0.0,,-3.0,-0.4113192628191098,1.58,2.3413166797595197,0.36179205409922344,0.18266847402911754,0.1791235800701059,0
ETR,2020-02-21,Utilities,2462305000.0,389606000.0,0.008230661284861825,0.3678254266614637,0.0,,-3.0,-1.1123241382831288,1.58,2.3413166797595197,-0.0819897101957551,0.18266847402911754,-0.26465818422487264,0
LNT,2020-02-21,Utilities,3647700000.0,567400000.0,0.0009760069937188262,0.35150622428999984,0.0,,-3.0,0.2877384141770271,1.58,2.3413166797595197,-0.05887392402388613,0.18266847402911754,-0.24154239805300368,0
KO,2020-02-24,Consumer Staples,37266000000.0,8985000000.0,0.0750164966832984,0.4343895069517602,0.0,,-3.0,-3.0,1.58,2.3413166797595197,-0.038855193326832356,0.2382187780326023,-0.2770739713594347,0
WMB,2020-02-24,Energy,8140000000.0,714000000.0,0.006277150304083406,0.437619461337967,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.18955223881203448,0.2382187780326023,-0.04866653922056782,0
CFG,2020-02-24,Financials,1172000000.0,1791000000.0,,0.08641006920770154,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.3191407666537531,0.2382187780326023,0.08092198862115083,0
BRO,2020-02-24,Financials,578989000.0,76519000.0,0.07112511234357989,0.19682254115635142,0.0,,-3.0,-0.7071067811865475,1.58,2.3413166797595197,0.033239990007830025,0.2382187780326023,-0.20497878802477226,0
MCO,2020-02-24,Financials,1233000000.0,1429000000.0,0.17847053093034584,0.5436921578178275,0.0,,-3.0,0.7071067811865475,1.58,2.3413166797595197,-0.043938356164482405,0.2382187780326023,-0.2821571341970847,0
WST,2020-02-24,Health Care,1839900000.0,241700000.0,0.1875373708037926,0.10890919962415649,0.0,,-3.0,-0.7071067811865475,1.58,2.3413166797595197,-0.02273351027760021,0.2382187780326023,-0.2609522883102025,0
BMY,2020-02-24,Health Care,7945000000.0,-1060000000.0,0.09501015822200333,0.35963953703133655,0.0,,-3.0,0.7071067811865475,1.58,2.3413166797595197,0.01971326164877063,0.2382187780326023,-0.21850551638383167,0
AOS,2020-02-24,Industrials,750900000.0,91300000.0,0.1223021582733813,0.09064748201438849,0.0,,-3.0,-0.7071067811865475,1.58,2.3413166797595197,0.14206335736445574,0.2382187780326023,-0.09615542066814656,0
WAB,2020-02-24,Industrials,2368400000.0,326500000.0,0.03189366666314756,0.22875603086960652,0.0,,-3.0,0.7071067811865475,1.58,2.3413166797595197,0.03029141463740012,0.2382187780326023,-0.20792736339520218,0
GE,2020-02-24,Industrials,95214000000.0,721000000.0,,0.335379330045706,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.25310410697354707,0.2382187780326023,0.01488532894094477,0
CDNS,2020-02-24,Information Technology,2336319000.0,988979000.0,0.2100574134888189,0.0,,,-3.0,-0.7071067811865476,1.58,2.3413166797595197,0.02695934001178548,0.2382187780326023,-0.21125943802081681,0
TDY,2020-02-24,Information Technology,834200000.0,115700000.0,0.0435608541857723,0.16376260972094853,0.0,,-3.0,0.7071067811865476,1.58,2.3413166797595197,0.07845139214658244,0.2382187780326023,-0.15976738588601985,0
SBAC,2020-02-24,Real Estate,153787000.0,147284000.0,0.011097300690649667,1.0053682701565512,0.0,,-3.0,0.3287177086314988,1.58,2.3413166797595197,-0.09113666872235729,0.2382187780326023,-0.3293554467549596,1
O,2020-02-24,Real Estate,397529000.0,129553000.0,0.0029108916099104512,0.0,,,-3.0,-1.1229820863647348,1.58,2.3413166797595197,0.04606820050614578,0.2382187780326023,-0.19215057752645653,0
VTR,2020-02-24,Real Estate,996004000.0,12893000.0,0.004307553216788065,0.515394289566976,0.0,,-3.0,0.7942643777332358,1.58,2.3413166797595197,0.19283276450478268,0.2382187780326023,-0.045386013527819624,0
RCL,2020-02-25,Consumer Discretionary,2517413000.0,1907600000.0,0.00803877694549299,0.32480863305897795,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.29567307692343,0.24614370170772562,0.04952937521570436,0
MO,2020-02-25,Consumer Staples,6007000000.0,-1814000000.0,0.0429664508534432,0.5488421180816302,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.09280117531683836,0.24614370170772562,-0.15334252639088725,0
OKE,2020-02-25,Energy,2663606000.0,320251000.0,0.0009608419098720385,0.582233933142036,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.23908678550392878,0.24614370170772562,-0.007056916203796837,0
NDAQ,2020-02-25,Financials,4262000000.0,774000000.0,0.023843723068083883,0.24324906636024132,0.0,,-3.0,0.7071067811865474,1.58,2.3413166797595197,0.06294977653280998,0.24614370170772562,-0.18319392517491564,0
JPM,2020-02-25,Financials,115627000000.0,36431000000.0,,0.015226732068681045,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.20968352348807293,0.24614370170772562,-0.036460178219652695,0
NTRS,2020-02-25,Financials,3852100000.0,1492200000.0,0.0,0.0,,,-3.0,-3.0,1.58,2.3413166797595197,0.05686486486382722,0.24614370170772562,-0.1892788368438984,0
CINF,2020-02-25,Financials,2152000000.0,626000000.0,0.030187342569269523,0.033296599496221664,0.0,,-3.0,-0.7071067811865476,1.58,2.3413166797595197,0.16887573964588223,0.24614370170772562,-0.07726796206184339,0
RVTY,2020-02-25,Health Care,2883673000.0,64501000.0,0.029345434257430223,0.3156719120589781,0.0,,-3.0,-0.2570085843627306,1.58,2.3413166797595197,-0.13388388646138089,0.24614370170772562,-0.38002758816910653,1
GILD,2020-02-25,Health Care,22449000000.0,2689000000.0,0.18873221153066025,0.3990620994044818,0.0,,-3.0,-0.6806941913760314,1.58,2.3413166797595197,0.04458492763304182,0.24614370170772562,-0.2015587740746838,0
GNRC,2020-02-25,Industrials,590932000.0,252308000.0,0.12112644142989996,0.3363061955554122,0.0,,-3.0,-0.7362963105287175,1.58,2.3413166797595197,0.40568222301389395,0.24614370170772562,0.15953852130616833,0
UAL,2020-02-25,Industrials,10888000000.0,641000000.0,0.052498526924027296,0.24985269240272948,0.0,,-3.0,-0.4021769756552738,1.58,2.3413166797595197,0.24381455680999276,0.24614370170772562,-0.0023291448977328655,0
TXT,2020-02-25,Industrials,13630000000.0,815000000.0,,0.0,,,-3.0,-3.0,1.58,2.3413166797595197,0.09034066408000817,0.24614370170772562,-0.15580303762771747,0
PNR,2020-02-25,Industrials,2957200000.0,355700000.0,0.01992994322985868,0.2770624471554536,0.0,,-3.0,1.1384732861839912,1.58,2.3413166797595197,0.08819530046074286,0.24614370170772562,-0.15794840124698276,0
IBM,2020-02-25,Information Technology,77147000000.0,9431000000.0,0.053697449174037036,0.3574967474012064,0.0,,-3.0,0.7071067811865476,1.58,2.3413166797595197,0.00133080033876161,0.24614370170772562,-0.244812901368964,0
DDOG,2020-02-25,Information Technology,362780000.0,-16710000.0,0.5754079077801358,0.0,,,-3.0,-0.7071067811865476,1.58,2.3413166797595197,0.04132412583579958,0.24614370170772562,-0.20481957587192604,0
AMT,2020-02-25,Real Estate,527200000.0,569400000.0,0.035073455197936525,0.49360771559941685,0.0,,-3.0,0.15166719975777126,1.58,2.3413166797595197,0.02345173041903125,0.24614370170772562,-0.22269197128869436,0
PSA,2020-02-25,Real Estate,717499000.0,387097000.0,0.03605164919205972,0.16739275649943813,0.0,,-3.0,-0.4257425628910287,1.58,2.3413166797595197,0.10517711171657376,0.24614370170772562,-0.14096658999115186,0
KIM,2020-02-25,Real Estate,296130000.0,413561000.0,0.011270094464681198,0.43933973742362953,0.0,,-3.0,1.676823940637934,1.58,2.3413166797595197,0.29937194696035185,0.24614370170772562,0.05322824525262623,0
EXR,2020-02-25,Real Estate,49890000.0,120279000.0,0.007705472929759198,0.0,,,-3.0,-0.71003503116824,1.58,2.3413166797595197,0.17444917943630123,0.24614370170772562,-0.0716945222714244,0
HST,2020-02-25,Real Estate,5469000000.0,932000000.0,0.12783421373425438,0.036164160910199104,0.0,,-3.0,-0.6927135463364366,1.58,2.3413166797595197,0.15618374557902598,0.24614370170772562,-0.08995995612869964,0
MCD,2020-02-26,Consumer Discretionary,5349000000.0,1572200000.0,0.018911489598154526,0.7181125133653822,0.0,,-3.0,1.110314879015357,1.58,2.3413166797595197,-0.013271810484294684,0.2442996264228323,-0.25757143690712697,0
CVNA,2020-02-26,Consumer Discretionary,1103587000.0,-125740000.0,0.03694135530686945,0.4291390393770277,0.0,,-3.0,-0.28056564779162063,1.58,2.3413166797595197,0.19989842129766805,0.2442996264228323,-0.04440120512516424,0
XOM,2020-02-26,Energy,255583000000.0,14774000000.0,0.008519099716765444,0.1238372076989054,0.0,,-3.0,0.7071067811865476,1.58,2.3413166797595197,0.3326329215727043,0.2442996264228323,0.08833329514987201,0
WTW,2020-02-26,Financials,8941000000.0,551000000.0,0.025038107604584203,0.1496358606673065,0.0,,-3.0,1.1482690302288787,1.58,2.3413166797595197,0.08316151202748127,0.2442996264228323,-0.16113811439535103,0
SCHW,2020-02-26,Financials,2606000000.0,852000000.0,0.09981122770020918,0.02339415996326593,0.0,,-3.0,-0.6795322174751772,1.58,2.3413166797595197,0.17359048534578886,0.2442996264228323,-0.07070914107704343,0
XYZ,2020-02-26,Financials,4713500000.0,375446000.0,0.23007221300132844,0.20627967036806089,0.0,,-3.0,-0.4687368127537014,1.58,2.3413166797595197,0.04010671007415448,0.2442996264228323,-0.2041929163486778,0
AMP,2020-02-26,Financials,13103000000.0,1893000000.0,,0.0,,,-3.0,-3.0,1.58,2.3413166797595197,0.18181744486178517,0.2442996264228323,-0.06248218156104712,0
KEY,2020-02-26,Financials,1302000000.0,1717000000.0,0.0,0.08585538113499049,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.23634131369306738,0.2442996264228323,-0.00795831272976491,0
MRK,2020-02-26,Health Care,46840000000.0,9777000000.0,0.11464862495112385,0.3121674941052407,0.0,,-3.0,-0.5763318708578657,1.58,2.3413166797595197,-0.10301383399290073,0.2442996264228323,-0.347313460415733,1
TMO,2020-02-26,Health Care,6829000000.0,,0.041092136140182596,0.33509189633613673,0.0,,-3.0,-0.3914758284512135,1.58,2.3413166797595197,-0.0460768937306096,0.2442996264228323,-0.2903765201534419,0
PODD,2020-02-26,Health Care,209400000.0,5000000.0,0.1869804882316913,0.7768833668737423,0.0,,-3.0,-0.5275956261117458,1.58,2.3413166797595197,0.029727366664017242,0.2442996264228323,-0.21457225975881505,0
UHS,2020-02-26,Health Care,2896247000.0,248010000.0,0.005250830244466822,0.3339469929081053,0.0,,-3.0,1.4954033254208252,1.58,2.3413166797595197,-0.07355115316373824,0.2442996264228323,-0.31785077958657054,1
ETN,2020-02-26,Industrials,21390000000.0,2213000000.0,0.01127876848041457,0.24612101813747905,0.0,,-3.0,1.4777974786658892,1.58,2.3413166797595197,0.09633684210526029,0.2442996264228323,-0.14796278431757198,0
FIX,2020-02-26,Industrials,2615277000.0,114324000.0,0.03374591033161197,0.13642283250897666,0.0,,-3.0,-0.32988197991823015,1.58,2.3413166797595197,0.20085304381671962,0.2442996264228323,-0.04344658260611267,0
IR,2020-02-26,Industrials,2451900000.0,159100000.0,0.10921700803733472,0.3465128338086596,0.0,,-3.0,-0.4183340120433266,1.58,2.3413166797595197,0.045813586097301046,0.2442996264228323,-0.19848604032553124,0
FTNT,2020-02-26,Information Technology,2156200000.0,326500000.0,0.3146313215802342,0.0,,,-3.0,-3.0,1.58,2.3413166797595197,0.1600027480076946,0.2442996264228323,-0.0842968784151377,0
PKG,2020-02-26,Materials,1720000000.0,696400000.0,0.09390806821636861,0.34229801818734623,0.0,,-3.0,-0.971461745878051,1.58,2.3413166797595197,-0.027476979742404088,0.2442996264228323,-0.27177660616523636,0
ALB,2020-02-26,Materials,992564000.0,604357000.0,0.062176099596962256,0.290331688007429,0.0,,-3.0,-0.6291975040148321,1.58,2.3413166797595197,0.030007206970697625,0.2442996264228323,-0.21429241945213467,0
VMC,2020-02-26,Materials,1186152000.0,141092000.0,0.02550420503056074,0.26146766117061343,0.0,,-3.0,1.235827937287174,1.58,2.3413166797595197,0.14215519006404426,0.2442996264228323,-0.10214443635878803,0
CSGP,2020-02-26,Real Estate,374726000.0,87927000.0,0.2778243096887223,0.0,,,-3.0,-3.0,1.58,2.3413166797595197,-0.07986506713133605,0.2442996264228323,-0.3241646935541683,1
PEG,2020-02-26,Utilities,2478000000.0,1693000000.0,0.003079824010056568,0.3112926880368741,0.0,,-3.0,-3.0,1.58,2.3413166797595197,-0.03409294814144368,0.2442996264228323,-0.27839257456427596,0
LYV,2020-02-27,Communication Services,2889448000.0,-136639000.0,0.2250773191297253,0.29804817315476173,0.0,,-3.0,-0.7071067811865476,1.58,2.3413166797595197,0.3139946228951464,0.334391504415807,-0.020396881520660604,0
WBD,2020-02-27,Communication Services,2874000000.0,511000000.0,0.04600563213279976,0.4390099303394101,0.0,,-3.0,0.7071067811865476,1.58,2.3413166797595197,0.8994449885732942,0.334391504415807,0.5650534841574872,0
HAS,2020-02-27,Consumer Discretionary,1428007000.0,520454000.0,0.5172268979681621,0.45699299925425957,0.0,,-3.0,-0.6568869446162294,1.58,2.3413166797595197,0.04115968366984588,0.334391504415807,-0.2932318207459611,0
MAR,2020-02-27,Consumer Discretionary,5371000000.0,279000000.0,0.008981677378148577,0.397708674304419,0.0,,-3.0,1.1508634723656073,1.58,2.3413166797595197,0.18994950709312228,0.334391504415807,-0.14444199732268473,0
MGM,2020-02-27,Consumer Discretionary,3185136000.0,2065950000.0,0.06876784504212909,0.3296961455948804,0.0,,-3.0,-0.4939765277493778,1.58,2.3413166797595197,0.2895622895659192,0.334391504415807,-0.04482921484988783,0
KDP,2020-02-27,Consumer Staples,2934000000.0,406000000.0,0.0015146007512419726,0.29120723777212326,0.0,,-3.0,-3.0,1.58,2.3413166797595197,-0.017546453081875583,0.334391504415807,-0.3519379574976826,1
EOG,2020-02-27,Energy,4320246000.0,636521000.0,0.05462608521011185,0.11207980970465735,0.0,,-3.0,-0.8633159319829585,1.58,2.3413166797595197,0.31110125703950287,0.334391504415807,-0.02329024737630414,0
EQT,2020-02-27,Energy,3791414000.0,-1221695000.0,0.00024434815954956575,0.2649112055482131,0.0,,-3.0,0.5217054311911632,1.58,2.3413166797595197,0.3750932140186032,0.334391504415807,0.04070170960279618,0
EXE,2020-02-27,Energy,8595000000.0,-308000000.0,0.0003705304761316618,0.5840795405422096,0.0,,-3.0,1.1516620639840045,1.58,2.3413166797595197,-0.007112691708772781,0.334391504415807,-0.3415041961245798,1
FANG,2020-02-27,Energy,1104000000.0,-472000000.0,0.005227147167566189,0.2282520929837236,0.0,,-3.0,-0.8100515631922087,1.58,2.3413166797595197,0.5051082958740443,0.334391504415807,0.17071679145823726,0
ERIE,2020-02-27,Financials,596740000.0,59587000.0,,0.04753501567273737,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.03088290232835742,0.334391504415807,-0.30350860208744956,1
FISV,2020-02-27,Financials,4045000000.0,914000000.0,0.011516785101690762,0.2824256180760649,0.0,,-3.0,1.1313337753690575,1.58,2.3413166797595197,0.042530378842030064,0.334391504415807,-0.29186112557377697,0
CB,2020-02-27,Financials,8738000000.0,1173000000.0,0.008686413138694381,0.08397054418654595,0.0,,-3.0,-0.3655096581575991,1.58,2.3413166797595197,0.11774527482817294,0.334391504415807,-0.21664622958763408,0
BNY,2020-02-27,Financials,16462000000.0,4467000000.0,0.012660284974364888,0.07208498904348008,0.0,,-3.0,-0.7658241172114586,1.58,2.3413166797595197,0.055887859213574656,0.334391504415807,-0.27850364520223236,0
GL,2020-02-27,Financials,1136576000.0,187061000.0,,0.06342906504331063,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.031427736609742414,0.334391504415807,-0.3029637678060646,1
WFC,2020-02-27,Financials,85063000000.0,19549000000.0,0.0,0.1726036351751312,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.25264525227541484,0.334391504415807,-0.08174625214039216,0
CI,2020-02-27,Health Care,38245000000.0,5120000000.0,0.029651931644561993,0.2107989780065993,0.0,,-3.0,-0.3935590748608031,1.58,2.3413166797595197,0.044866809255676064,0.334391504415807,-0.28952469516013096,0
MRNA,2020-02-27,Health Care,60209000.0,-514021000.0,0.14840363352212313,0.0,,,-3.0,-0.7433446250853972,1.58,2.3413166797595197,0.40875324442853306,0.334391504415807,0.07436174001272605,0
PFE,2020-02-27,Health Care,51750000000.0,16302000000.0,0.007791556460424266,0.2977508970738377,0.0,,-3.0,1.1369036999461999,1.58,2.3413166797595197,-0.074805762336831,0.334391504415807,-0.409197266752638,1
EME,2020-02-27,Industrials,9174611000.0,325140000.0,0.07428393506237012,0.06089383022956062,0.0,,-3.0,-1.1469317136671908,1.58,2.3413166797595197,0.13978722121002496,0.334391504415807,-0.19460428320578205,0
STLD,2020-02-27,Materials,10451132000.0,123719000.0,0.1669283745973937,0.3196064653841669,0.0,,-3.0,-3.0,1.58,2.3413166797595197,0.20180229382941647,0.334391504415807,-0.13258921058639053,0
NRG,2020-02-27,Utilities,7991000000.0,3385000000.0,0.027531721331098876,0.4630915329981646,0.0,,-3.0,-1.2231392046465646,1.58,2.3413166797595197,0.12057187980261509,0.334391504415807,-0.21381962461319193,0
EIX,2020-02-27,Utilities,2970000000.0,1405000000.0,0.0010561958311329253,0.28601161815414244,0.0,,-3.0,0.6891353854541452,1.58,2.3413166797595197,-0.09224665233985269,0.334391504415807,-0.4266381567556597,1
WEC,2020-02-27,Utilities,1947500000.0,1134700000.0,0.0010729061164231886,0.34452588993986005,0.0,,-3.0,1.0680197299029217,1.58,2.3413166797595197,-0.07658620850616717,0.334391504415807,-0.41097771292197416,1
CNP,2020-02-27,Utilities,9151000000.0,791000000.0,0.0068004176190073085,0.42642286746240016,0.0,,-3.0,-0.8776511681496135,1.58,2.3413166797595197,-0.07471147036044826,0.334391504415807,-0.40910297477625523,1
ES,2020-02-27,Utilities,2050400000.0,7500000.0,,0.33486179513793857,0.0,,-3.0,-3.0,1.58,2.3413166797595197,-0.04472843450485322,0.334391504415807,-0.3791199389206602,1
SRE,2020-02-27,Utilities,10141000000.0,500000000.0,0.001644711794715602,0.3699078656818701,0.0,,-3.0,0.3436352574391113,1.58,2.3413166797595197,-0.04765751211603771,0.334391504415807,-0.3820490165318447,1
TTD,2020-02-28,Communication Services,661058000.0,108318000.0,0.0757050858967781,0.0,,,-3.0,-3.0,1.58,2.3413166797595197,0.07616720323752622,0.3400216582685483,-0.26385445503102206,0
ORLY,2020-02-28,Consumer Discretionary,2482975000.0,324916000.0,0.003770215243590653,0.36301846757909745,0.0,,-3.0,-3.0,1.58,2.3413166797595197,-0.0060356411227546905,0.3400216582685483,-0.346057299391303,1
MPC,2020-02-28,Energy,123949000000.0,262000000.0,0.015493729453305734,0.2853910467145582,0.0,,-3.0,0.7071067811865476,1.58,2.3413166797595197,0.39220360563260576,0.3400216582685483,0.05218194736405746,0
IBKR,2020-02-28,Financials,847000000.0,1089000000.0,0.040208717004297116,0.00022322674256375913,0.0,,-3.0,-0.49860596544353303,1.58,2.3413166797595197,0.2555291615154631,0.3400216582685483,-0.08449249675308518,0
CME,2020-02-28,Financials,1138400000.0,2115800000.0,0.02062612261069224,0.0,,,-3.0,-0.5006966530302629,1.58,2.3413166797595197,0.16954824316779704,0.3400216582685483,-0.17047341510075126,0
BX,2020-02-28,Financials,2091480000.0,978394000.0,0.066668935569084,0.35419422365268777,0.0,,-3.0,1.4999992715040587,1.58,2.3413166797595197,0.13791284629878867,0.3400216582685483,-0.20210881196975963,0
ACGL,2020-02-28,Financials,6928200000.0,326384000.0,0.019169145570501492,0.0,,,-3.0,-0.5006966530302629,1.58,2.3413166797595197,0.028939828081121968,0.3400216582685483,-0.31108183018742636,1
ARES,2020-02-28,Financials,436929000.0,84475000.0,0.0,0.0,,,-3.0,-3.0,1.58,2.3413166797595197,0.12446443873232717,0.3400216582685483,-0.21555721953622115,0
ALGN,2020-02-28,Health Care,2406796000.0,442776000.0,0.22010819361923173,0.0,,,-3.0,-0.7071067811865476,1.58,2.3413166797595197,0.07341488432169581,0.3400216582685483,-0.2666067739468525,0
LH,2020-02-28,Health Care,2953400000.0,824900000.0,0.018701790938913023,0.3438358897065343,0.0,,-3.0,0.7071067811865476,1.58,2.3413166797595197,0.1787387739160632,0.3400216582685483,-0.1612828843524851,0
XYL,2020-02-28,Industrials,1371000000.0,401000000.0,0.09390402075226978,0.26459143968871596,0.0,,-3.0,-0.19268899594565161,1.58,2.3413166797595197,0.028403255306218175,0.3400216582685483,-0.3116184029623301,1
AXON,2020-02-28,Industrials,171851000.0,-12379000.0,0.20369211921399083,0.0,,,-3.0,-1.0545849951605142,1.58,2.3413166797595197,0.45186136071887045,0.3400216582685483,0.11183970245032215,0
ROL,2020-02-28,Industrials,505985000.0,,0.05404568739767114,0.16710846744050595,0.0,,-3.0,-0.10878202194264137,1.58,2.3413166797595197,-0.10716847183314551,0.3400216582685483,-0.44719013010169384,1
MPWR,2020-02-28,Information Technology,166738000.0,32436000.0,0.18084956214873874,0.0,,,-3.0,-1.022627015552849,1.58,2.3413166797595197,0.0664163148951843,0.3400216582685483,-0.273605343373364,0
CDW,2020-02-28,Information Technology,4536900000.0,185600000.0,0.01925144385828937,0.41043078230867314,0.0,,-3.0,1.3673622620023527,1.58,2.3413166797595197,0.26585580805894127,0.3400216582685483,-0.07416585020960703,0
ROP,2020-02-28,Information Technology,1394800000.0,871100000.0,0.039190674198874585,0.2580554313072578,0.0,,-3.0,-0.28446855194744874,1.58,2.3413166797595197,-0.08134226956028687,0.3400216582685483,-0.42136392782883514,1
ECL,2020-02-28,Materials,3823600000.0,434300000.0,0.008931865772841186,0.30447407890134215,0.0,,-3.0,0.7071067811865477,1.58,2.3413166797595197,-0.0144183659186066,0.3400216582685483,-0.3544400241871549,1
NUE,2020-02-28,Materials,5131746000.0,134253000.0,0.08365401692241221,0.23733029535669933,0.0,,-3.0,-0.7071067811865476,1.58,2.3413166797595197,0.17158636450328504,0.3400216582685483,-0.16843529376526326,0
AES,2020-02-28,Utilities,2431000000.0,-120000000.0,0.030581312410841655,0.0,,,-3.0,-0.826460175008276,1.58,2.3413166797595197,0.16891219226243656,0.3400216582685483,-0.17110946600611174,0
VST,2020-02-28,Utilities,11547000000.0,234000000.0,0.01127141568981064,0.3926961226330027,0.0,,-3.0,-0.4483106453992627,1.58,2.3413166797595197,-0.09228362878435876,0.3400216582685483,-0.43230528705290705,1
NI,2020-02-28,Utilities,5053400000.0,-139300000.0,0.006147450551196392,0.3718567683739486,0.0,,-3.0,-0.16991280671044187,1.58,2.3413166797595197,-0.016082999197045682,0.3400216582685483,-0.356104657465594,1
D,2020-02-28,Utilities,4475000000.0,1010000000.0,0.001598875008427805,0.3345597796249386,0.0,,-3.0,1.4446836271179808,1.58,2.3413166797595197,-0.05359317905065316,0.3400216582685483,-0.39361483731920144,1
EG,2020-03-02,Financials,8231169000.0,217644000.0,,0.0,,,-3.0,-3.0,0.65,1.4940399642909163,0.06054096707733593,0.27437625489121975,-0.21383528781388383,0
IVZ,2020-03-02,Financials,6117400000.0,737800000.0,0.026610654916375574,0.0527723025953633,0.0,,-3.0,0.7071067811865475,0.65,1.4940399642909163,0.42264021558428855,0.27437625489121975,0.1482639606930688,0
PGR,2020-03-02,Financials,39022300000.0,3980000000.0,0.0,0.0,,,-3.0,-3.0,0.65,1.4940399642909163,-0.04234304788046885,0.27437625489121975,-0.3167193027716886,1
CPAY,2020-03-02,Financials,698881000.0,235510000.0,0.10380779229134311,0.0,,,-3.0,-0.7071067811865475,0.65,1.4940399642909163,0.06584439514157857,0.27437625489121975,-0.20853185974964117,0
UBER,2020-03-02,Industrials,14147000000.0,-8512000000.0,0.34233808759170054,0.17968577815559963,0.0,,-3.0,-3.0,0.65,1.4940399642909163,0.06863511928040669,0.27437625489121975,-0.20574113561081306,0
TER,2020-03-02,Information Technology,654650000.0,467468000.0,0.2776893119302594,0.0,,,-3.0,-3.0,0.65,1.4940399642909163,0.06462701378341613,0.27437625489121975,-0.20974924110780363,0
LIN,2020-03-02,Materials,7080000000.0,2379000000.0,0.03117350944441879,0.134958204405856,0.0,,-3.0,-3.0,0.65,1.4940399642909163,-0.018546424017567873,0.27437625489121975,-0.29292267890878765,0
DLR,2020-03-02,Real Estate,787463000.0,349326000.0,0.0038935534049117375,0.0,,,-3.0,-1.0684314627267337,0.65,1.4940399642909163,-0.030822677211269307,0.27437625489121975,-0.30519893210248905,1
